eadpool max workers: 1000
2026-05-11T22:49:04 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 1786d032-6a0b-4bba-8716-c866765d6b05, function type: sync, timestamp (UTC): 2026-05-12 03:49:04.167405, sync threadpool max workers: 1000
2026-05-11T23:11:21 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 87c33db9-4aa3-4215-8329-af3756b779cd, function type: sync, timestamp (UTC): 2026-05-12 04:11:21.021314, sync threadpool max workers: 1000
2026-05-11T23:11:22 | INFO | planner_sync_service_v5 | 📊 Health Check: processed=0 pending=0 failed=0 rate=ok webhooks=1
2026-05-11T23:11:23 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 6415cd34-cb62-43e4-8d21-6c6f499c8ba7, function type: sync, timestamp (UTC): 2026-05-12 04:11:23.525441, sync threadpool max workers: 1000
2026-05-11T23:11:26 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 54ed7067-9be0-4aba-bd9a-c4853937ac0a, function type: sync, timestamp (UTC): 2026-05-12 04:11:26.029775, sync threadpool max workers: 1000
2026-05-11T23:11:28 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e323aef1-5657-4659-a532-f9b0821be51a, function type: sync, timestamp (UTC): 2026-05-12 04:11:28.533776, sync threadpool max workers: 1000
2026-05-11T23:11:31 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: aca91ff4-348d-4c34-be70-8a29991f161b, function type: sync, timestamp (UTC): 2026-05-12 04:11:31.037524, sync threadpool max workers: 1000
2026-05-11T23:11:33 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e1bd2d3f-ceb7-4c5c-8b0b-1a98370fdb91, function type: sync, timestamp (UTC): 2026-05-12 04:11:33.540287, sync threadpool max workers: 1000
2026-05-11T23:11:36 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 5b990f0d-6010-4681-bebc-65149fbf6b80, function type: sync, timestamp (UTC): 2026-05-12 04:11:36.043994, sync threadpool max workers: 1000
2026-05-11T23:11:38 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: c903f3b2-8023-4000-8997-9b0f81027946, function type: sync, timestamp (UTC): 2026-05-12 04:11:38.547144, sync threadpool max workers: 1000
2026-05-11T23:11:41 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 3600a626-ddd4-4f4b-b9aa-65e573b9bb7f, function type: sync, timestamp (UTC): 2026-05-12 04:11:41.050989, sync threadpool max workers: 1000
2026-05-11T23:11:43 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: cfbd969c-131f-4ceb-a86a-3fbe175530aa, function type: sync, timestamp (UTC): 2026-05-12 04:11:43.554220, sync threadpool max workers: 1000
2026-05-11T23:11:46 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: dd865dc3-d2f7-4991-adf1-76119daa89d5, function type: sync, timestamp (UTC): 2026-05-12 04:11:46.058824, sync threadpool max workers: 1000
2026-05-11T23:11:48 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 10944f26-46cd-4d8b-b5fe-c50ea015d384, function type: sync, timestamp (UTC): 2026-05-12 04:11:48.564248, sync threadpool max workers: 1000
2026-05-11T23:11:51 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: abee4174-831f-4df2-9b21-4786fa550c93, function type: sync, timestamp (UTC): 2026-05-12 04:11:51.068101, sync threadpool max workers: 1000
2026-05-11T23:11:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e6bfd63f-3223-4dec-bff7-958a838814cf, function type: sync, timestamp (UTC): 2026-05-12 04:11:53.571809, sync threadpool max workers: 1000
2026-05-11T23:11:55 | INFO | httpx | HTTP Request: GET https://graph.microsoft.com/v1.0/me/contacts/delta?$deltatoken=LztZwWjo5IivWBhyxw5rABubTn2VOHK9J1HtCge_QOx4XuueA1zsQjw54MJRg5Aen4vHjNM7xoax1VQX732u0ShhCeOkn8Gvr_1Drb07Z3A.KNJ2UKsgd4co4DsRMZFjwB2cS3LZNdBqd44krhxO1ts "HTTP/1.1 200 OK"
2026-05-11T23:11:56 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a3dfc375-33b0-473f-9997-f0b4bfaa31b0, function type: sync, timestamp (UTC): 2026-05-12 04:11:56.075992, sync threadpool max workers: 1000
2026-05-11T23:11:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 8dca0e93-0e76-4e22-9192-1e8aaaf8583f, function type: sync, timestamp (UTC): 2026-05-12 04:11:58.579209, sync threadpool max workers: 1000
2026-05-11T23:12:01 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 40fc7af6-da03-40ff-9371-97ce99d7d3f3, function type: sync, timestamp (UTC): 2026-05-12 04:12:01.082451, sync threadpool max workers: 1000
2026-05-11T23:12:03 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: b451c153-d043-4bfb-ab46-d1bd4ef9e483, function type: sync, timestamp (UTC): 2026-05-12 04:12:03.585361, sync threadpool max workers: 1000
2026-05-11T23:12:06 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4b040cb1-d5e2-49bf-bd34-54f3f8f0cc4d, function type: sync, timestamp (UTC): 2026-05-12 04:12:06.088586, sync threadpool max workers: 1000
2026-05-11T23:12:08 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a82e7219-9646-4a95-8e57-04d38dea7b17, function type: sync, timestamp (UTC): 2026-05-12 04:12:08.592017, sync threadpool max workers: 1000
2026-05-11T23:12:11 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 879cb7ee-1978-48cd-9a08-c8a76a9b8c3d, function type: sync, timestamp (UTC): 2026-05-12 04:12:11.095844, sync threadpool max workers: 1000
2026-05-11T23:12:13 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4664f0a6-2ad6-4451-963d-29904ec0a482, function type: sync, timestamp (UTC): 2026-05-12 04:12:13.598813, sync threadpool max workers: 1000
2026-05-11T23:12:15 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 00b1c5af-5a00-5c06-aa4f-bd5ca69ae5c3, function name: list_inbox_delta_alias_http, invocation ID: 6364350e-816d-4941-8b6e-dd3e90d5c146, function type: sync, timestamp (UTC): 2026-05-12 04:12:15.264626, sync threadpool max workers: 1000
2026-05-11T23:12:15 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 00b1c5af-5a00-5c06-aa4f-bd5ca69ae5c3, function name: list_inbox_delta_alias_http, invocation ID: 8f11d3e3-4278-4eed-b1db-cb0edfae7b7b, function type: sync, timestamp (UTC): 2026-05-12 04:12:15.722370, sync threadpool max workers: 1000
2026-05-11T23:12:16 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4ac9e7b5-e199-43f1-9c8b-80449237fa20, function type: sync, timestamp (UTC): 2026-05-12 04:12:16.102356, sync threadpool max workers: 1000
2026-05-11T23:12:18 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 3a740ef8-8b59-4a88-ba5d-6e1451edb433, function type: sync, timestamp (UTC): 2026-05-12 04:12:18.606013, sync threadpool max workers: 1000
2026-05-11T23:12:21 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 90b2a0dd-0011-44b0-8703-d7bc6fbf81fb, function type: sync, timestamp (UTC): 2026-05-12 04:12:21.109718, sync threadpool max workers: 1000
2026-05-11T23:12:22 | INFO | planner_sync_service_v5 | 📊 Health Check: processed=0 pending=0 failed=0 rate=ok webhooks=1
2026-05-11T23:12:23 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: f547a060-4924-4125-848a-05871f808c8d, function type: sync, timestamp (UTC): 2026-05-12 04:12:23.613261, sync threadpool max workers: 1000
2026-05-11T23:12:26 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 934b7d57-964a-4fa2-bf0c-d013997e16b1, function type: sync, timestamp (UTC): 2026-05-12 04:12:26.116676, sync threadpool max workers: 1000
2026-05-11T23:12:28 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a5ad6ec6-f848-4f93-93be-021571d36158, function type: sync, timestamp (UTC): 2026-05-12 04:12:28.620488, sync threadpool max workers: 1000
2026-05-11T23:12:31 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a4530671-6c35-4b67-8482-989276cc5f8f, function type: sync, timestamp (UTC): 2026-05-12 04:12:31.123946, sync threadpool max workers: 1000
2026-05-11T23:12:33 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: f821d2e4-b0b1-488f-b184-5742a44b8e0e, function type: sync, timestamp (UTC): 2026-05-12 04:12:33.627132, sync threadpool max workers: 1000
2026-05-11T23:12:36 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: d5c9f8ef-7a2e-4ea7-ab72-5ebc74800375, function type: sync, timestamp (UTC): 2026-05-12 04:12:36.130026, sync threadpool max workers: 1000
2026-05-11T23:12:38 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: bee23af1-9a19-4cd6-b5f0-03814082928c, function type: sync, timestamp (UTC): 2026-05-12 04:12:38.633293, sync threadpool max workers: 1000
2026-05-11T23:12:41 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: c9490dfb-a999-4df0-bc62-ccb6297583b4, function type: sync, timestamp (UTC): 2026-05-12 04:12:41.136452, sync threadpool max workers: 1000
2026-05-11T23:12:43 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 0c7a5e83-a271-4757-8912-f15400031253, function type: sync, timestamp (UTC): 2026-05-12 04:12:43.639207, sync threadpool max workers: 1000
2026-05-11T23:12:46 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4976ad4f-3680-4a71-ac8d-c190e5f1483e, function type: sync, timestamp (UTC): 2026-05-12 04:12:46.142542, sync threadpool max workers: 1000
2026-05-11T23:12:48 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 219020fe-785e-4a90-83bb-69507f9e4e16, function type: sync, timestamp (UTC): 2026-05-12 04:12:48.645467, sync threadpool max workers: 1000
2026-05-11T23:12:51 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e26089ae-f59e-4556-8f1f-3e07e65d5c31, function type: sync, timestamp (UTC): 2026-05-12 04:12:51.148819, sync threadpool max workers: 1000
2026-05-11T23:12:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: b32ee4e9-169f-41ee-bc9b-7a1c2c6a9f7d, function type: sync, timestamp (UTC): 2026-05-12 04:12:53.652393, sync threadpool max workers: 1000
2026-05-11T23:12:56 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 53edbac0-39c3-47d1-b65b-e03d6a00763c, function type: sync, timestamp (UTC): 2026-05-12 04:12:56.156315, sync threadpool max workers: 1000
2026-05-11T23:12:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: d2c3c789-b140-4649-9cac-4015eda5c9e7, function type: sync, timestamp (UTC): 2026-05-12 04:12:58.660100, sync threadpool max workers: 1000
2026-05-11T23:13:01 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 7934f791-de87-4338-a779-43fa23f0db8d, function type: sync, timestamp (UTC): 2026-05-12 04:13:01.163717, sync threadpool max workers: 1000
2026-05-11T23:13:03 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 505189c3-26a6-44d4-a314-0836e28ea92a, function type: sync, timestamp (UTC): 2026-05-12 04:13:03.667479, sync threadpool max workers: 1000
2026-05-11T23:13:06 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ea269197-a66b-4ce8-8277-eb5ffe4badac, function type: sync, timestamp (UTC): 2026-05-12 04:13:06.171162, sync threadpool max workers: 1000
2026-05-11T23:13:08 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 57448090-db43-423b-a503-056436f492ed, function type: sync, timestamp (UTC): 2026-05-12 04:13:08.674620, sync threadpool max workers: 1000
2026-05-11T23:13:11 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 06746c1b-4f12-4ea5-a515-e27aa31b1264, function type: sync, timestamp (UTC): 2026-05-12 04:13:11.178843, sync threadpool max workers: 1000
2026-05-11T23:13:13 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 6ab9f0d5-3116-45d8-bf1f-5d1c213d3515, function type: sync, timestamp (UTC): 2026-05-12 04:13:13.681808, sync threadpool max workers: 1000
2026-05-11T23:13:16 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 62f255a2-d0df-479e-a6b1-69c7ae34eeef, function type: sync, timestamp (UTC): 2026-05-12 04:13:16.185043, sync threadpool max workers: 1000
2026-05-11T23:13:18 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 59c8ddc9-cf93-49bb-98e7-bddd5f4c7c03, function type: sync, timestamp (UTC): 2026-05-12 04:13:18.688946, sync threadpool max workers: 1000
2026-05-11T23:13:21 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 23a5d096-e8ab-4e9e-b9d2-e562f06ad089, function type: sync, timestamp (UTC): 2026-05-12 04:13:21.192840, sync threadpool max workers: 1000
2026-05-11T23:13:22 | INFO | planner_sync_service_v5 | 📊 Health Check: processed=0 pending=0 failed=0 rate=ok webhooks=1
2026-05-11T23:13:23 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: b51fe5f0-105b-451d-9d9c-d146b383457d, function type: sync, timestamp (UTC): 2026-05-12 04:13:23.696106, sync threadpool max workers: 1000
2026-05-11T23:13:26 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 293fa5ce-4019-41dc-8cbe-c6e1f733534c, function type: sync, timestamp (UTC): 2026-05-12 04:13:26.200476, sync threadpool max workers: 1000
2026-05-11T23:13:28 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 6127616e-689b-467d-b450-c5da1847f01d, function type: sync, timestamp (UTC): 2026-05-12 04:13:28.703636, sync threadpool max workers: 1000
2026-05-11T23:13:31 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4dc972e3-f8a0-4f09-9576-fe3ec93f5b8b, function type: sync, timestamp (UTC): 2026-05-12 04:13:31.206673, sync threadpool max workers: 1000
2026-05-11T23:13:33 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 04cce252-352a-45b9-b272-a25f03079c8b, function type: sync, timestamp (UTC): 2026-05-12 04:13:33.709479, sync threadpool max workers: 1000
2026-05-11T23:13:36 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ac6134a1-1ba5-4b82-9f6f-481ae1729854, function type: sync, timestamp (UTC): 2026-05-12 04:13:36.212576, sync threadpool max workers: 1000
2026-05-11T23:13:38 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a4feaffe-4e88-4b59-8ab9-f6b08e953130, function type: sync, timestamp (UTC): 2026-05-12 04:13:38.715930, sync threadpool max workers: 1000
2026-05-11T23:13:41 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 7bd08793-aef7-4575-b3d5-c2cd2c39de4c, function type: sync, timestamp (UTC): 2026-05-12 04:13:41.219863, sync threadpool max workers: 1000
2026-05-11T23:13:43 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e53fde74-1ea6-40e6-9e4e-c3f5946e3942, function type: sync, timestamp (UTC): 2026-05-12 04:13:43.722569, sync threadpool max workers: 1000
2026-05-11T23:13:46 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: b06cf20f-5669-4e3c-8d3a-aa4f253f13d8, function type: sync, timestamp (UTC): 2026-05-12 04:13:46.225518, sync threadpool max workers: 1000
2026-05-11T23:13:48 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: b12b4e56-6d69-4faf-a3b5-824adfb9f929, function type: sync, timestamp (UTC): 2026-05-12 04:13:48.728867, sync threadpool max workers: 1000
2026-05-11T23:13:51 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 5906cce3-09c6-4a2a-bb8a-8e8a5316931c, function type: sync, timestamp (UTC): 2026-05-12 04:13:51.232503, sync threadpool max workers: 1000
2026-05-11T23:13:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4df7ca55-02b2-4871-a2d7-acf706f5bbc8, function type: sync, timestamp (UTC): 2026-05-12 04:13:53.737299, sync threadpool max workers: 1000
2026-05-11T23:13:56 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 5a89e968-69ea-4855-9f7e-a3d8d9d2bad6, function type: sync, timestamp (UTC): 2026-05-12 04:13:56.240966, sync threadpool max workers: 1000
2026-05-11T23:13:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 7dc9aa25-18b8-45fe-8f4d-fa6816b0b578, function type: sync, timestamp (UTC): 2026-05-12 04:13:58.743917, sync threadpool max workers: 1000
2026-05-11T23:14:01 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 24f88529-c8b3-4faa-a5ab-11516ec5efe9, function type: sync, timestamp (UTC): 2026-05-12 04:14:01.247253, sync threadpool max workers: 1000
